waiting_time,radiant_win,radiant_win_chance,radiant_mu,radiant_sigma,dire_mu,dire_sigma,account_id_1,account_id_2,account_id_3,account_id_4,account_id_5,account_id_6,account_id_7,account_id_8,account_id_9,account_id_10
2.0,True,0.5216990432819211,25.355193467785334,6.008578315254232,25.11071637086912,5.32741217068342,271840.0,181219.0,142624.0,182915.0,111659.0,186132.0,129910.0,242936.0,65904.0,224287.0
3.0,False,0.5037193987101256,26.641276265252216,6.579499357009917,26.5951639698281,6.436527772804382,42347.0,268941.0,315915.0,182229.0,288473.0,105502.0,11708.0,244762.0,23252.0,186937.0
6.0,True,0.5044896038825837,22.377403398781198,6.45236477109335,22.322251639231705,6.267889504194438,261191.0,1220.0,128435.0,285202.0,9123.0,85262.0,164801.0,169254.0,98438.0,87995.0
10.5,True,0.5295685278992119,28.980051479987225,5.989290987773219,28.606468830859676,7.24385244861698,138166.0,192306.0,164444.0,316896.0,153095.0,121712.0,128730.0,175230.0,116490.0,191614.0
5.0,False,0.5298336219373296,27.48711146424858,6.081351429501206,27.119935055415382,6.583486197386332,143317.0,32199.0,261291.0,47990.0,225284.0,59793.0,224645.0,251250.0,201338.0,279590.0
8.5,True,0.5035521555035425,27.464307261610173,6.591740480744253,27.41976019426272,6.738703546725735,230802.0,147018.0,315780.0,113403.0,285173.0,184057.0,288987.0,244190.0,315709.0,114075.0
6.5,False,0.5071172408359705,24.74141734447884,6.529689932708238,24.649503741033975,7.277286805267078,304217.0,277261.0,42225.0,231090.0,263919.0,279745.0,218316.0,307292.0,174330.0,266053.0
10.5,False,0.5051550429046214,24.149576466914567,6.3805328422098,24.08602140306327,6.451290657205598,127876.0,173036.0,101644.0,80669.0,232935.0,180834.0,307442.0,10363.0,80674.0,184915.0
8.5,False,0.47595615608633474,24.9519164577177,6.625016291894909,25.245243278716615,5.961445911658962,3536.0,66331.0,260198.0,233950.0,112457.0,38275.0,135581.0,155844.0,9525.0,301712.0
22.0,False,0.5026130510593154,19.24667909350934,6.676895217333344,19.214874967852897,6.001853565447982,79469.0,175394.0,153661.0,28871.0,184341.0,62753.0,117158.0,114541.0,173293.0,277481.0
5.0,False,0.5028855329597386,23.16350221298983,6.578668541797374,23.12749197474331,6.480909862227322,320967.0,117321.0,49090.0,192637.0,293677.0,37468.0,231788.0,304854.0,197894.0,170466.0
9.5,True,0.5027946688575711,28.893486563810555,6.842921486979303,28.85742052002675,7.066393582011921,93074.0,307376.0,199778.0,207824.0,202487.0,146760.0,90904.0,324326.0,311877.0,78898.0
9.0,False,0.5045463623995429,29.015576611454794,6.4312742536034175,28.961467827547978,5.7072300001485585,52991.0,156466.0,68660.0,159014.0,2954.0,25513.0,35453.0,242242.0,4140.0,115103.0
5.5,False,0.5029244891563815,24.040750235301193,6.520826341997533,24.003955357231675,6.791747648053571,298343.0,314963.0,70561.0,252596.0,162118.0,298600.0,207669.0,221649.0,230326.0,216737.0
56.0,False,0.47498162087696555,32.87639932729767,6.692349234282182,33.183928645193795,6.189858532788312,142217.0,3132.0,191748.0,178375.0,16074.0,49463.0,262661.0,19284.0,55389.0,237131.0
18.5,False,0.5051306440771268,18.98382791869534,6.634696193513875,18.919460134879778,6.605572659726237,238624.0,25026.0,132546.0,274425.0,327135.0,91036.0,6852.0,21658.0,209064.0,82533.0
6.5,True,0.5076325123271076,26.577068749347397,6.235774579221493,26.486707168394997,5.652897622160767,70272.0,36673.0,238075.0,83177.0,121040.0,298953.0,241724.0,62339.0,319651.0,137047.0
26.5,False,0.47963144406929664,31.18147177915686,6.897628407015946,31.42547736987249,5.478270151897791,259042.0,142217.0,72141.0,169320.0,24091.0,6644.0,240894.0,58113.0,236233.0,14786.0
8.5,True,0.5021014340812862,23.744664352385,6.282917033352886,23.719129077955085,6.229594565410535,132343.0,135356.0,133189.0,38000.0,25156.0,18116.0,256240.0,6473.0,48931.0,190740.0
2.0,False,0.5061635303498053,24.79484607532604,5.67311049406298,24.723123671683716,6.023468690201008,29771.0,26956.0,37449.0,247382.0,270664.0,327239.0,10074.0,23247.0,149892.0,19574.0
124.5,True,0.5048463115016073,35.14307918849125,5.854667342532626,35.08698086867611,5.729929869081898,230760.0,178817.0,193560.0,238700.0,1233.0,16098.0,98372.0,135359.0,104423.0,102213.0
7.5,False,0.505017994860905,26.397663773351404,5.593233242629337,26.337554367929638,6.6036678628272965,155323.0,176364.0,77605.0,39931.0,61000.0,228002.0,100857.0,324429.0,192299.0,324263.0
8.5,False,0.5360530517094182,27.772854515452952,6.824325637191938,27.31730461849691,6.604180927708344,271081.0,45284.0,285235.0,49529.0,251447.0,217737.0,60252.0,172533.0,272725.0,55276.0
10.5,False,0.503663054339043,23.458093757083017,6.460062538427156,23.41273681948819,6.595857516711402,78008.0,33961.0,320670.0,64805.0,108078.0,110579.0,153235.0,281093.0,162043.0,279308.0
6.0,False,0.503062681662096,23.696715386851295,5.575063432282822,23.660676823127677,6.356602729986667,167717.0,257429.0,55402.0,276568.0,206928.0,93563.0,247478.0,109433.0,253782.0,116025.0
6.5,False,0.5027422186743923,27.952559661628314,5.5877412716943144,27.92252800195048,4.805143774725168,276271.0,7623.0,106894.0,284465.0,9813.0,13988.0,63385.0,74633.0,233505.0,24030.0
10.5,False,0.5051984913379064,21.989549353668274,6.832906582666485,21.92224245799732,7.03072304599689,66965.0,95384.0,119965.0,186884.0,260088.0,292660.0,54209.0,179722.0,154453.0,328439.0
22.5,True,0.5051924177891428,31.606683399709148,6.822093333224573,31.539304053454856,7.242924955621596,277680.0,325049.0,144929.0,218961.0,298069.0,150157.0,173261.0,186156.0,85195.0,36354.0
8.0,False,0.5328504805485594,22.854545870932363,6.251893789471379,22.4373284862156,6.96070805127883,70512.0,257910.0,279256.0,169515.0,203926.0,292099.0,159437.0,198860.0,71512.0,132400.0
17.5,True,0.5342425746753567,20.17496466850165,6.735640521819264,19.756169109968482,6.016365075740577,155475.0,125259.0,277033.0,297205.0,114656.0,90579.0,291301.0,126583.0,147979.0,277137.0
4.5,True,0.5304015506027568,24.053234124745,5.964258211756885,23.67634647034959,7.0452841593116275,296280.0,165512.0,118348.0,137645.0,207504.0,61361.0,207690.0,185106.0,82560.0,194233.0
6.0,True,0.50304582617712,26.876862303309693,6.4273366872825095,26.83898959098461,6.660114310140632,254106.0,289895.0,18511.0,38153.0,125818.0,173059.0,268413.0,317004.0,299775.0,91743.0
7.5,False,0.5034270121508126,26.72329936689907,6.166141597700198,26.68226198454549,6.017261391294125,154859.0,300.0,78935.0,70738.0,296834.0,283038.0,107648.0,52037.0,198191.0,115359.0
7.0,False,0.504116199165027,29.25810544812614,5.794878077849734,29.209922177115615,6.0712861405371905,37798.0,220430.0,189640.0,72979.0,241061.0,197414.0,71259.0,53894.0,310403.0,180470.0
8.5,False,0.5047517151730891,29.130139194792193,6.541102694487456,29.073289428982452,5.7837563963558765,281939.0,60582.0,147379.0,49357.0,310453.0,125654.0,96192.0,33674.0,101906.0,84721.0
5.5,False,0.5058785377101208,25.02519048797246,6.362453847144212,24.953589780111656,6.264928567892304,218194.0,103579.0,81367.0,44285.0,309651.0,221001.0,86067.0,106945.0,329112.0,101450.0
4.0,False,0.5039295974715121,25.562255648820575,6.0956213789428535,25.515478325963578,5.866005260239779,4372.0,135012.0,61664.0,158090.0,63125.0,78466.0,330067.0,257657.0,113044.0,167255.0
6.5,True,0.5040765826561164,28.680456781495046,6.553649664819692,28.629346172266445,6.841051644803281,299093.0,184883.0,292480.0,190169.0,92918.0,248404.0,123095.0,154377.0,84482.0,319491.0
5.0,True,0.5046201696522128,27.56861224027037,5.2975933559603945,27.51155767316905,7.465939550285238,17980.0,290616.0,34946.0,134167.0,42730.0,190210.0,15681.0,313123.0,90891.0,149861.0
10.0,True,0.5039402101925161,29.20917966414312,7.195271366239253,29.16063525634612,5.637012156582509,125693.0,325740.0,149865.0,5382.0,287736.0,140333.0,114618.0,80121.0,70858.0,11220.0
3.0,False,0.5043085793438179,25.424710268675003,6.075621687896245,25.37391320961309,5.970970092770354,278790.0,314873.0,165177.0,16388.0,116404.0,37030.0,269689.0,49249.0,169210.0,232299.0
8.5,True,0.5027567555947834,22.790383650700164,6.600876624276108,22.756286716651573,6.340045066186429,24494.0,234733.0,203508.0,291090.0,10334.0,86764.0,253436.0,38652.0,63630.0,7260.0
38.0,False,0.4888431894492849,33.950218637185685,5.975467792929202,34.07668601719526,5.560519327983108,295533.0,42384.0,202679.0,65282.0,61262.0,84041.0,281723.0,205694.0,104407.0,298564.0
9.0,False,0.5021346274908132,22.139316629790557,7.168617299600724,22.112675959242686,5.9778953006147155,119704.0,83960.0,293122.0,166996.0,12632.0,296.0,247527.0,163636.0,4174.0,12158.0
9.5,True,0.5018443389009375,21.70946271217604,6.538361478335634,21.687081741978425,6.142338462321425,19099.0,76279.0,204366.0,284161.0,187021.0,327110.0,277745.0,56518.0,107845.0,44537.0
7.0,True,0.5032038726286086,28.905971786249193,6.551179778617824,28.865325180365815,6.931579620433649,18771.0,156589.0,179502.0,38096.0,109441.0,269821.0,304248.0,138978.0,180798.0,130872.0
5.5,False,0.5031928539655992,29.33626439859576,6.326770040766623,29.299263807946918,5.249343873346611,76118.0,123806.0,294133.0,137638.0,5956.0,12977.0,323955.0,168660.0,51841.0,290197.0
8.0,False,0.4827683105764806,23.84786983276688,5.286698424859904,24.045758484761677,6.255206675455585,26486.0,59819.0,22786.0,127783.0,282606.0,20571.0,160828.0,93244.0,103742.0,292838.0
5.0,False,0.5057325250425251,23.919797084314588,6.460760109990074,23.850577056456984,6.100549731621772,232966.0,291028.0,14082.0,281476.0,166214.0,11509.0,47770.0,242991.0,172089.0,15182.0
5.5,True,0.5050553907410662,26.63963732486871,6.749535141430789,26.57698881953636,6.196860596038076,194521.0,70778.0,220980.0,112928.0,66200.0,303064.0,5483.0,228056.0,88165.0,288973.0
4.5,True,0.5033917715938996,24.75741817399251,6.373860368109016,24.715929475464637,6.400836621431967,71064.0,140107.0,113619.0,73342.0,151020.0,321029.0,121098.0,245699.0,149030.0,321847.0
6.0,False,0.5354705274622822,26.679117283510315,6.263877177826757,26.263757576065096,5.670420469095027,50526.0,121664.0,136270.0,229480.0,169.0,25227.0,317041.0,69471.0,80637.0,12022.0
4.5,False,0.5059717489761404,26.778838772820155,4.8128539528314525,26.713250916077158,5.573650118546073,151105.0,284821.0,12660.0,56543.0,135946.0,41927.0,221854.0,241161.0,116777.0,322825.0
8.5,True,0.5033333244307208,27.764151866853727,5.2270214643509565,27.725698401521292,6.188154591194017,175686.0,77749.0,160971.0,298562.0,90045.0,37184.0,78317.0,172025.0,295821.0,35837.0
3.0,False,0.503008513930609,26.541488073209266,6.255887493799898,26.50430453785238,6.517336320663964,11756.0,94520.0,185235.0,155517.0,329080.0,1325.0,5349.0,295475.0,252109.0,293033.0
4.0,True,0.5042375598401136,23.199529239083077,6.347162062528513,23.152077083225272,4.59458125469998,115281.0,69671.0,214521.0,129036.0,140284.0,80145.0,37183.0,120554.0,114193.0,75765.0
5.0,True,0.5081736121222125,25.959407194267087,5.6268971566262636,25.86196619497043,6.56222741996942,202079.0,15067.0,201134.0,306948.0,15359.0,187083.0,28406.0,5606.0,205290.0,238532.0
6.0,True,0.5053993791695499,27.520581175725262,5.574056362368263,27.457872459111844,6.071170270380573,161325.0,56113.0,59313.0,44457.0,236971.0,57215.0,171307.0,21384.0,60974.0,243447.0
6.0,True,0.5358617784263363,25.98609034089044,6.856598446077623,25.530571852871038,6.6985262763861275,233024.0,225438.0,119948.0,246648.0,240969.0,294126.0,141104.0,61430.0,285176.0,148871.0
11.0,False,0.5027021298016695,28.6233756074132,5.310543620867947,28.59294670270865,5.815028166993167,179346.0,57242.0,51392.0,245142.0,279705.0,77875.0,255658.0,228431.0,25236.0,265902.0
5.0,False,0.5056901806471761,24.828023128456056,6.360233466853527,24.762453342352334,5.189435295049941,198026.0,7083.0,63581.0,81958.0,99158.0,156581.0,327373.0,294281.0,205524.0,132305.0
7.0,False,0.5066036304864153,23.214618566340093,6.631035743818088,23.13366495852291,6.099244357640677,302072.0,89936.0,156694.0,104038.0,244326.0,326004.0,229186.0,199475.0,127064.0,208767.0
20.0,True,0.4792907330416077,19.222105054047052,6.06977627247459,19.472521802458502,6.4795819706116635,283669.0,314330.0,290284.0,41316.0,173739.0,280994.0,140238.0,146047.0,257118.0,71295.0
6.0,False,0.5025739755730683,28.34994864298468,6.293697797919636,28.31763410132459,6.943463363474478,10635.0,166550.0,212281.0,187911.0,4509.0,252494.0,301491.0,96477.0,219939.0,184388.0
6.0,True,0.5070487589196493,24.861501101080016,6.222098448139203,24.780280972561645,5.138056606203531,40621.0,246370.0,183688.0,207237.0,259919.0,14651.0,149254.0,32188.0,54531.0,223525.0
7.0,False,0.5035677691972988,27.790826216739507,6.845869572125058,27.746177206565335,6.4402665297374595,127085.0,298623.0,145604.0,44556.0,229237.0,63275.0,172270.0,39828.0,130491.0,76307.0
6.5,True,0.5018615720080195,21.18135635931182,6.556356245925484,21.15865955168856,6.2157501895962195,49677.0,19724.0,35542.0,323027.0,114145.0,29445.0,322459.0,205709.0,201032.0,291139.0
13.5,False,0.5021701441158803,20.93028303431349,6.401377941370489,20.904263665079352,6.005753452359932,34606.0,183782.0,204098.0,29715.0,12839.0,151470.0,87581.0,4284.0,53348.0,156999.0
4.5,True,0.5046259207358206,28.00193896605378,7.04803763490621,27.943446480124305,6.450591803897329,292743.0,189464.0,287118.0,7678.0,330443.0,106141.0,44648.0,28414.0,282313.0,130269.0
4.5,False,0.4996298061221031,22.491379523231352,5.393759575740026,22.495653699593305,5.975616774475503,12165.0,322458.0,289522.0,213862.0,92855.0,327535.0,300296.0,91338.0,293143.0,281732.0
16.0,True,0.5045429759798199,20.149784507073864,6.531983994269719,20.09552320953795,5.771929370432819,45122.0,114927.0,146455.0,257416.0,10926.0,23845.0,225787.0,257876.0,318709.0,145108.0
12.0,True,0.5040116204076508,30.712014200917643,6.499044585265851,30.66340036206474,6.086411709801013,297901.0,2742.0,234373.0,85661.0,172417.0,217349.0,119119.0,249614.0,104931.0,255871.0
12.5,False,0.5033968951181227,29.911059099672823,6.389962528636905,29.870527846142764,5.670619845658248,86822.0,281172.0,258035.0,52432.0,250806.0,147140.0,224039.0,32167.0,177987.0,289957.0
232.0,True,0.5060961666066703,36.3718490138984,6.249491348270579,36.298649471834935,6.335298710881913,308125.0,202342.0,62998.0,292597.0,31778.0,11457.0,272389.0,56871.0,83867.0,269382.0
688.5,True,0.5049784259809964,13.267009665732433,6.607605429459156,13.206763232897913,6.123551324073546,46090.0,247491.0,227330.0,72994.0,141814.0,152305.0,144841.0,40579.0,108522.0,133915.0
10.0,True,0.5056765356095728,24.496295557090047,7.68394726516901,24.422210037033565,6.371082472487821,235566.0,301348.0,251137.0,324282.0,25873.0,137682.0,139423.0,226889.0,229355.0,289767.0
7.0,True,0.5191237263517066,23.517277570246456,6.003087609608276,23.285174818254546,6.693385574319521,246761.0,107292.0,318037.0,220708.0,310097.0,117846.0,123885.0,4970.0,307982.0,304153.0
4.0,True,0.5031003308134607,25.86661772148457,5.931464850521921,25.830437734997115,5.596689363547419,145756.0,43746.0,14348.0,257140.0,117973.0,20207.0,55693.0,134111.0,220032.0,267648.0
40.5,False,0.5398925146722175,33.16349621286108,5.498873779381448,32.73513140130562,4.889414145504168,8121.0,20966.0,49475.0,175617.0,112701.0,27435.0,172468.0,165206.0,175862.0,20728.0
9.0,True,0.49959774019081,28.4529581873699,6.310299594753151,28.457603241441156,5.287881073531171,162885.0,212483.0,146180.0,184700.0,134334.0,195239.0,74792.0,84547.0,124977.0,68550.0
6.5,True,0.5044730209936936,25.941266767066562,6.171339663087175,25.88495146551147,7.185895399432274,213185.0,119012.0,249270.0,323735.0,51997.0,93706.0,276630.0,57734.0,109155.0,136176.0
3.0,True,0.5020975498393672,23.87118682332363,5.424882503560647,23.845897817122797,7.010501657438575,35012.0,69089.0,31452.0,241931.0,23949.0,229728.0,28958.0,218437.0,129307.0,303432.0
5.0,False,0.5070858821355206,25.187555064095804,6.2376898996676,25.09873479475078,6.98516414322008,8999.0,250223.0,166052.0,99838.0,88936.0,281493.0,207029.0,287641.0,55212.0,94785.0
6.0,True,0.5058309874830738,23.488015478007476,6.319989817518909,23.41297735903629,7.133334864545263,170368.0,68442.0,276242.0,312379.0,314580.0,97360.0,299503.0,234513.0,228189.0,211794.0
21.5,True,0.47897891608692417,18.57483776406724,6.697287467871256,18.83572375721751,6.486991229304413,287469.0,138216.0,184381.0,17107.0,23673.0,5671.0,85620.0,85476.0,117891.0,194857.0
7.0,True,0.5048101898524062,25.270860627782135,6.101820586566365,25.214737150330542,5.615668877735022,131585.0,66925.0,6389.0,37811.0,291676.0,221659.0,88963.0,112782.0,130796.0,60611.0
30.5,True,0.5055567466914797,18.539530572295423,6.94981815622647,18.473174919218113,5.418971147081983,80218.0,328314.0,102321.0,135646.0,126506.0,121437.0,321488.0,36652.0,216727.0,168374.0
5.5,False,0.50564216285737,23.99332091060456,7.2944377909986855,23.91972340561329,6.77936379188394,145193.0,328823.0,185825.0,138697.0,181792.0,291616.0,101584.0,6171.0,144222.0,6406.0
6.5,False,0.5028788362364813,30.384812769061597,4.9313350516877374,30.35298388861026,5.6839680406837925,137028.0,124023.0,291212.0,54537.0,66088.0,7295.0,154943.0,283817.0,106494.0,130067.0
5.0,False,0.5046900616044867,23.57538551041172,6.446173528776674,23.51687696651414,6.365238679924142,237116.0,59928.0,147575.0,277318.0,272205.0,194773.0,142392.0,206314.0,106574.0,33616.0
9.0,False,0.5046378079276761,29.33919181581974,6.321573147954976,29.283292866249994,6.165312337900648,79403.0,15085.0,41102.0,24364.0,109519.0,97341.0,182881.0,185393.0,254814.0,152660.0
2.0,False,0.5017659711394162,24.05484555876822,6.62959025640571,24.031957940946242,7.287125931661252,172118.0,69452.0,217440.0,176213.0,183561.0,119597.0,123746.0,78456.0,84034.0,134653.0
6.5,False,0.5027511913220943,21.358702364895727,6.400323915019724,21.323194347598786,7.455869941338352,115807.0,133086.0,60421.0,327139.0,282805.0,227026.0,115006.0,160306.0,310135.0,291003.0
4.0,True,0.5036916535406339,23.07270152287208,6.5714647835485955,23.026930390105434,6.413016545529483,222672.0,251357.0,114277.0,128636.0,301723.0,45425.0,42691.0,87436.0,326194.0,276855.0
12.0,True,0.5055468055665355,21.157456616952945,7.5336481449482475,21.085435906079905,6.440467179777087,319938.0,98474.0,286938.0,208023.0,294937.0,30604.0,3273.0,159182.0,289894.0,186204.0
9.5,False,0.47336190798948014,24.30971893044356,6.2413211178045,24.640197643524537,6.720259224520141,324865.0,274369.0,214175.0,121560.0,137882.0,297410.0,183931.0,226007.0,184204.0,321352.0
4.0,True,0.5029521385264815,23.224083653140802,6.090661294044796,23.18772586672341,6.464545203118036,124063.0,173381.0,252262.0,29038.0,283691.0,182075.0,78048.0,304899.0,258020.0,56493.0
8.5,True,0.5035787115778212,28.052413902527668,6.244303860243464,28.007480541964107,7.011278935843774,70373.0,242672.0,77411.0,112405.0,150818.0,47752.0,239505.0,246777.0,285589.0,226645.0
7.5,True,0.5033206946877387,20.409536384891503,5.972760992127343,20.37104446618919,5.8345912996039875,296683.0,28214.0,53260.0,233662.0,79946.0,188614.0,225141.0,189021.0,89088.0,238176.0
4.5,False,0.5055990512955741,23.406459971404225,5.7037468325721505,23.340001641016624,6.476139696714957,247248.0,42159.0,121210.0,118855.0,310208.0,287548.0,134972.0,240877.0,69304.0,56940.0
4.0,False,0.5030616400976322,25.81390312816597,5.247709258991971,25.77668271540692,6.858923947908312,11476.0,91314.0,178162.0,8046.0,212731.0,76492.0,159483.0,317898.0,303215.0,130233.0
6.0,True,0.49095882809257324,24.252084257772744,4.749317923954365,24.360388219854013,7.454555119772147,138221.0,256679.0,77014.0,65934.0,116837.0,237523.0,107948.0,201569.0,140617.0,234707.0
2.5,True,0.5026880721975104,24.723491559779102,5.773224330550069,24.69156809505332,6.360009154217266,77853.0,295925.0,78101.0,296229.0,200374.0,124978.0,133613.0,142346.0,65755.0,66609.0
5.5,False,0.5032666662691668,23.74722319871382,6.6281365407127835,23.70667303798036,6.488468908725977,280468.0,199146.0,151897.0,267624.0,201005.0,247064.0,313987.0,313718.0,291480.0,159304.0
12.0,False,0.5016092339031295,29.835032129178895,6.973319424377802,29.815262480852,5.861655402710134,123124.0,292431.0,143251.0,114964.0,90335.0,8858.0,21982.0,160798.0,140011.0,28844.0
8.0,False,0.49280115282329745,22.510228757045056,6.521096733543223,22.59671312564372,5.853816351900691,272809.0,326951.0,228950.0,133027.0,275263.0,32333.0,39445.0,184806.0,87973.0,296934.0
5.0,True,0.5033562454650622,29.063112684075232,6.908262355635995,29.022373313645723,5.734744728813919,67628.0,88813.0,189180.0,325606.0,195618.0,154790.0,106565.0,4752.0,283969.0,266937.0
3.5,False,0.5026357969567452,24.36466861450983,5.752169549966565,24.33244798754811,6.932774940059156,10267.0,19731.0,116144.0,169460.0,244079.0,247999.0,88728.0,155226.0,35897.0,36837.0
12.5,True,0.5056054690263121,20.980585023479826,6.6458534704708505,20.911013611289775,6.236703331161124,264476.0,114689.0,94171.0,188768.0,227949.0,295898.0,194653.0,11808.0,158216.0,125559.0
70.5,True,0.5088056026139403,34.25600462846303,5.658026909574453,34.15392372669746,6.0138381711239095,199788.0,99700.0,76139.0,119958.0,11778.0,290349.0,165049.0,69574.0,195029.0,215120.0
2.5,True,0.5159827116867093,24.95176030859168,6.788484815254583,24.765978865999585,4.720055787144428,213525.0,315216.0,315789.0,36298.0,278828.0,106180.0,108265.0,2700.0,11663.0,122719.0
12.5,False,0.5028055715340757,20.456016852575974,5.884814502504545,20.423072161797204,6.249255329004839,265418.0,104861.0,206033.0,264528.0,39282.0,190783.0,269846.0,176509.0,191633.0,272173.0
7.5,False,0.5200653375947001,27.07955296240074,6.33604373778113,26.82733069906289,6.729339583931985,304975.0,62038.0,143105.0,245307.0,50664.0,243522.0,23039.0,159798.0,273850.0,254348.0
18.0,True,0.5039569424692621,30.31855018609455,5.942404203298106,30.272627118701166,5.935528623259185,178318.0,145750.0,123969.0,80368.0,153895.0,46714.0,218547.0,266583.0,14170.0,109108.0
6.0,False,0.508846538563034,26.180159541826836,6.335155561851493,26.0782423097302,4.90317689475324,168216.0,222213.0,276695.0,97409.0,6552.0,220103.0,92639.0,37218.0,31106.0,101166.0
14.5,False,0.49297438740620114,20.18715101701714,6.885040363448326,20.273383831947218,6.005877110637128,280903.0,186444.0,304394.0,79911.0,49641.0,114708.0,322003.0,5120.0,320767.0,1164.0
5.5,False,0.5050696155161709,27.767294565497785,6.990377764478746,27.70478083231856,5.724004567355506,207683.0,16335.0,118766.0,309938.0,268799.0,8052.0,208400.0,232908.0,35675.0,329376.0
6.0,True,0.5056780568260395,19.121794078268092,6.667112079177272,19.049611070243074,6.880568970230653,36675.0,258244.0,301936.0,242590.0,16268.0,262976.0,309926.0,201453.0,260974.0,164555.0
5.0,True,0.5023378278189721,21.866969388782838,6.532675342935531,21.83833598968456,6.354919510783954,111255.0,293664.0,276985.0,301896.0,301112.0,326955.0,110337.0,47481.0,67589.0,235967.0
3.0,False,0.5068730343256128,26.43732784653719,6.726624662119097,26.351202701124322,6.437031384387326,190138.0,14325.0,71606.0,16353.0,144649.0,199835.0,45160.0,52906.0,245759.0,324039.0
16.5,True,0.5054321549920662,20.029455888369863,6.908661498230288,19.965378360598734,4.977386940425037,237213.0,37352.0,265905.0,13881.0,329615.0,248753.0,4715.0,63497.0,308953.0,29743.0
5.5,True,0.5024735580855235,23.848246268089216,6.921618113918312,23.8164627407806,6.914600230014636,61945.0,20014.0,252151.0,326228.0,213023.0,184260.0,211976.0,184027.0,101581.0,51410.0
14.0,False,0.5148975312185982,32.32417474817526,6.606701535148927,32.14731273708982,5.705339192820611,16833.0,177982.0,72791.0,315940.0,112293.0,222168.0,289347.0,266850.0,4928.0,278327.0
26.0,False,0.5038846546998983,31.895261642377807,6.363345524726755,31.846231190380117,7.137575124686624,276633.0,108073.0,137142.0,289454.0,13953.0,76371.0,70297.0,143790.0,312537.0,56608.0
4.0,True,0.5035490234160158,23.524571216593056,6.678441465849723,23.477467246129777,7.66579442376743,129453.0,122770.0,226537.0,273026.0,276126.0,237590.0,115203.0,319953.0,86083.0,312242.0
4.5,False,0.4794797668163905,26.464435003719604,5.712105179166056,26.72192632841144,7.353165660838938,278954.0,55282.0,291286.0,35160.0,182079.0,155844.0,89128.0,262702.0,293011.0,272479.0
9.0,True,0.5065724829514757,28.357478049895278,5.89776491876756,28.27371591845251,7.5247949751449354,318013.0,187459.0,173055.0,3997.0,159682.0,158321.0,80790.0,329171.0,134105.0,213623.0
6.5,True,0.48923656812342,28.12980945547711,5.918238309901684,28.250347424088055,5.267429238628532,98609.0,103176.0,249452.0,165946.0,146007.0,122361.0,145775.0,94512.0,108148.0,3083.0
3.0,False,0.5349111475644336,24.442566807916922,7.315313861740212,23.979905054568633,7.14030659784955,309636.0,291707.0,237220.0,272343.0,60960.0,145120.0,60902.0,294857.0,65416.0,14855.0
7.5,False,0.5631360361907696,22.858172526232764,7.17084862218841,22.006656989409578,7.501621711813746,209964.0,227896.0,306519.0,298531.0,263121.0,198229.0,188932.0,46413.0,321477.0,33612.0
20.0,True,0.5044399898787271,31.907030890621535,5.719764185453309,31.8564238223302,5.753343770047213,101529.0,229503.0,293221.0,80938.0,211649.0,96141.0,295868.0,73338.0,38866.0,75429.0
12.0,True,0.5046599669485241,30.839350633120183,4.961340961934547,30.785194843983447,6.735217657284881,64050.0,161913.0,207507.0,179085.0,118925.0,114189.0,69864.0,90029.0,172695.0,9331.0
12.0,True,0.5030393746291559,20.794683367520832,6.713919329696556,20.755627508160256,7.079337968197944,295620.0,24387.0,122948.0,98300.0,285971.0,46402.0,163970.0,209293.0,149333.0,298848.0
9.0,False,0.5047635829853829,19.740952460639352,6.704348585646169,19.68173144090432,6.298691405702417,28951.0,127089.0,284344.0,151621.0,261212.0,168969.0,235362.0,281438.0,118863.0,24482.0
10.0,False,0.5015373884827621,24.667533418850535,7.2817771550598085,24.648318833159706,5.745274458825108,109620.0,249460.0,263672.0,292775.0,93140.0,125197.0,316801.0,228997.0,56599.0,30350.0
4.0,False,0.5311411409206093,26.705920341890263,6.807780941338518,26.31766882363066,6.086218755884113,273044.0,108350.0,285207.0,26304.0,317718.0,326459.0,20700.0,281123.0,307026.0,60841.0
5.0,True,0.47048451058590895,27.83216639453769,7.620811484554332,28.22442415675411,6.816437494491119,63558.0,176419.0,229150.0,231161.0,247023.0,45655.0,173484.0,16639.0,258804.0,219133.0
5.0,False,0.5062542383085632,27.573268867860477,6.283708771851492,27.496719614281506,6.445508297627192,42704.0,289439.0,125188.0,18692.0,245069.0,23253.0,98368.0,232582.0,127586.0,309870.0
6.0,False,0.4749429773021575,23.29163379759195,6.165678735868892,23.611950173987275,7.4910678028688125,180298.0,68033.0,51410.0,261195.0,113292.0,91150.0,267255.0,214429.0,215283.0,52490.0
9.0,False,0.5049907437855785,28.46420270211135,5.1903096960612185,28.405769911101938,6.294270578659894,304947.0,106844.0,129414.0,105091.0,222555.0,93229.0,126948.0,143566.0,34401.0,196718.0
5.0,True,0.5027960801850762,27.07428947850702,5.848394125935245,27.04008221794868,6.684773536069367,208720.0,126874.0,26580.0,124804.0,13694.0,40512.0,55534.0,152361.0,231016.0,134708.0
4.5,False,0.47440288369146916,21.409272723019775,6.683342790973358,21.72392973707397,6.268079864600028,317283.0,50421.0,258210.0,2631.0,119957.0,169259.0,55763.0,19196.0,93498.0,102129.0
9.0,True,0.5062044146520801,22.417331077730275,6.314604307078933,22.339782188511478,6.857633000061012,29892.0,259160.0,122318.0,124078.0,165635.0,326155.0,15599.0,179305.0,46968.0,33590.0
